file_name,pages,file_size_kb,has_text,word_count,character_count,status,error
hea.pdf,1,19.53,True,721,5641,Valid,
hefas-pbaocwwb.pdf,2,23.83,True,1318,9959,Valid,
hepsn copy.pdf,2,26.31,True,1653,12454,Valid,
hepsn.pdf,2,26.31,True,1653,12454,Valid,
hesdgs.pdf,2,26.9,True,1820,12810,Valid,
hfta-giapsca.pdf,1,20.24,True,785,5931,Valid,
hhjmhhst.pdf,1,19.48,True,790,5994,Valid,
hiai.pdf,1,21.46,True,1012,7597,Valid,
hiip.pdf,1,22.19,True,1177,8323,Valid,
himayat.pdf,2,27.71,True,1663,11683,Valid,
himcare.pdf,2,28.13,True,1845,13857,Valid,
hkpy.pdf,2,26.79,True,1652,11387,Valid,
hksadmmyghkdms.pdf,1,22.21,True,1123,7850,Valid,
hliss-glwb.pdf,1,21.07,True,916,6762,Valid,
hmcc.pdf,1,21.71,True,1039,7975,Valid,
hmcpf copy.pdf,1,22.22,True,1053,7813,Valid,
hmcpf.pdf,1,22.22,True,1053,7813,Valid,
hmdg.pdf,1,20.8,True,861,6778,Valid,
hmneh.pdf,1,21.12,True,886,7025,Valid,
hpmfd.pdf,1,20.54,True,915,6842,Valid,
hpmvssp.pdf,2,25.31,True,1689,12369,Valid,
hposec.pdf,1,20.8,True,1044,7672,Valid,
hpsitc.pdf,1,19.41,True,718,5750,Valid,
hpsjmmssgs.pdf,2,26.89,True,1860,12759,Valid,
hr-hrr.pdf,2,23.98,True,1329,9407,Valid,
hriday.pdf,1,22.2,True,1160,9176,Valid,
hs.pdf,1,19.81,True,925,7114,Valid,
hsjps.pdf,2,25.47,True,1614,11058,Valid,
hss.pdf,1,22.48,True,1116,8187,Valid,
hssgbocwwb.pdf,2,24.32,True,1380,10058,Valid,
htagchrt-2.pdf,1,22.16,True,984,7796,Valid,
htaschrt4.pdf,1,22.22,True,989,7865,Valid,
htasthrt3.pdf,1,22.2,True,993,7858,Valid,
hvcp.pdf,1,21.53,True,1019,7571,Valid,
iaf.pdf,2,24.43,True,1305,9937,Valid,
iaicmc.pdf,1,22.24,True,1074,7827,Valid,
iamanak.pdf,2,30.79,True,2038,14761,Valid,
iamdp.pdf,2,23.81,True,1427,9574,Valid,
iaris.pdf,2,28.73,True,2178,14339,Valid,
iasirfa-sw.pdf,1,21.6,True,1012,7907,Valid,
iasri-scholarship.pdf,2,26.7,True,1707,12124,Valid,
iatc(1).pdf,1,18.04,True,511,4555,Valid,
iatc.pdf,1,18.04,True,511,4555,Valid,
iats.pdf,1,22.67,True,1104,8342,Valid,
ibrs.pdf,1,23.19,True,1169,9176,Valid,
icar-ep.pdf,2,25.54,True,1545,11205,Valid,
icar-es.pdf,2,27.89,True,2176,14893,Valid,
icar-jrf-pgs.pdf,2,26.71,True,1366,9926,Valid,
icar-npanf.pdf,3,35.95,True,3166,22034,Valid,
icar-pms-scstc.pdf,1,23.04,True,1279,9311,Valid,
icar-pmsssstc.pdf,1,20.62,True,1113,7875,Valid,
icar-srf-pgs.pdf,2,26.25,True,1413,10416,Valid,
icdpsva-srgu.pdf,2,25.77,True,1336,10272,Valid,
icds-chandigarh.pdf,1,19.68,True,713,5508,Valid,
icdss.pdf,1,19.77,True,829,6213,Valid,
icmr-jrf.pdf,3,36.54,True,3273,21864,Valid,
icmr-pdf.pdf,2,27.26,True,1572,11612,Valid,
icms.pdf,1,18.62,True,730,5529,Valid,
icps.pdf,1,21.84,True,1109,8260,Valid,
icroaip.pdf,2,25.03,True,1384,10227,Valid,
ics-cbfte.pdf,2,27.0,True,1721,12755,Valid,
ics-mda copy.pdf,3,34.16,True,2705,20653,Valid,
ics-mda.pdf,3,34.16,True,2705,20653,Valid,
icwf.pdf,2,24.95,True,1256,9780,Valid,
idcm.pdf,1,20.88,True,954,7235,Valid,
idex.pdf,4,44.85,True,4253,29176,Valid,
ids-mesifa-cii copy.pdf,2,26.74,True,1645,12354,Valid,
ids-mesifa-cii.pdf,2,26.74,True,1645,12354,Valid,
ied.pdf,1,21.16,True,971,7239,Valid,
ies.pdf,2,23.94,True,1220,9720,Valid,
ifbpdap.pdf,1,20.38,True,872,6580,Valid,
iflcbocwwb copy.pdf,2,24.98,True,1466,10431,Valid,
iflcbocwwb.pdf,2,24.98,True,1466,10431,Valid,
ifmws.pdf,1,18.93,True,657,5332,Valid,
iftsm.pdf,1,21.46,True,1144,8383,Valid,
igndps-sikkim.pdf,1,20.91,True,952,6961,Valid,
igndps.pdf,1,19.96,True,696,5326,Valid,
igndpstn.pdf,1,20.92,True,983,7032,Valid,
ignoaps-sikkim.pdf,1,22.74,True,1298,8893,Valid,
ignoapstn.pdf,1,20.38,True,987,7028,Valid,
ignsap(1).pdf,1,20.49,True,1116,7770,Valid,
ignsap.pdf,1,20.49,True,1116,7770,Valid,
ignvpy.pdf,1,19.25,True,715,5354,Valid,
ignvpyr.pdf,1,20.2,True,746,5474,Valid,
ignvpyrr.pdf,1,20.26,True,814,5914,Valid,
ignwps-sikkim.pdf,1,21.09,True,1002,7135,Valid,
ignwps.pdf,1,18.91,True,613,4639,Valid,
ignwpsmp.pdf,1,19.87,True,800,5988,Valid,
ignwpstn.pdf,1,20.48,True,990,7019,Valid,
igsccy.pdf,1,20.26,True,849,6422,Valid,
igstcif-pdif.pdf,2,26.93,True,1686,12882,Valid,
igstcifphdief.pdf,2,26.71,True,1622,12469,Valid,
igucy.pdf,1,21.94,True,978,7396,Valid,
ihd.pdf,2,24.66,True,1259,9573,Valid,
iirps copy.pdf,2,24.15,True,1160,9132,Valid,
iirps.pdf,2,24.15,True,1160,9132,Valid,
imspeksyrc.pdf,1,21.74,True,1016,7176,Valid,
imspeksyrcr.pdf,1,21.4,True,918,6801,Valid,
imspesy copy.pdf,1,22.67,True,1096,7946,Valid,
imspesy.pdf,1,22.67,True,1096,7946,Valid,
indagff.pdf,2,25.37,True,1378,10314,Valid,
infs-mesifai copy.pdf,2,24.68,True,1397,10578,Valid,
infs-mesifai.pdf,2,24.68,True,1397,10578,Valid,
inspire-f.pdf,3,36.32,True,2830,20184,Valid,
inspire-ff.pdf,2,29.51,True,1953,14601,Valid,
inspire-i.pdf,2,29.59,True,2098,14694,Valid,
inspire-she.pdf,2,28.32,True,1670,12250,Valid,
intss.pdf,1,22.53,True,1280,8957,Valid,
ioaibfcpbic.pdf,1,22.46,True,1161,8358,Valid,
iocfortc.pdf,1,19.42,True,868,6245,Valid,
ip-mea.pdf,2,28.93,True,2012,13327,Valid,
ipatipo.pdf,1,21.9,True,1086,7890,Valid,
ipdop.pdf,1,21.33,True,1033,7712,Valid,
ipiccr.pdf,2,27.03,True,1706,12187,Valid,
ipiwai.pdf,2,24.06,True,1321,9395,Valid,
ipm copy.pdf,1,19.43,True,704,5738,Valid,
ipm.pdf,1,19.43,True,704,5738,Valid,
ipmptb.pdf,2,24.97,True,1425,10865,Valid,
ipmwcd.pdf,2,25.76,True,1356,10099,Valid,
ipr.pdf,1,21.79,True,958,7832,Valid,
iprrs.pdf,2,27.04,True,1765,12151,Valid,
ipsfiomca.pdf,1,22.9,True,1193,9020,Valid,
ipt copy.pdf,1,22.51,True,1119,8332,Valid,
ipt.pdf,1,22.51,True,1119,8332,Valid,
ipwccb.pdf,1,22.33,True,1198,8656,Valid,
ira-wrflsncs copy.pdf,1,23.37,True,1310,9332,Valid,
ira-wrflsncs.pdf,1,23.37,True,1310,9332,Valid,
irdpp-rihrdu.pdf,2,28.1,True,1871,13306,Valid,
is-dea.pdf,2,23.96,True,1313,9657,Valid,
is-mesifai copy.pdf,2,23.81,True,1307,9937,Valid,
is-mesifai-vi copy.pdf,2,25.39,True,1544,11339,Valid,
is-mesifai-vi.pdf,2,25.39,True,1544,11339,Valid,
is-mesifai.pdf,2,23.81,True,1307,9937,Valid,
is.pdf,1,21.59,True,1052,7815,Valid,
isa copy.pdf,1,20.61,True,958,7155,Valid,
isa.pdf,1,20.61,True,958,7155,Valid,
isac.pdf,2,26.24,True,1458,11357,Valid,
isbadp copy.pdf,1,21.49,True,1111,8634,Valid,
isbadp.pdf,1,21.49,True,1111,8634,Valid,
iscwr.pdf,1,21.71,True,1172,8450,Valid,
isdane(1).pdf,2,26.08,True,1826,13401,Valid,
isdane.pdf,2,26.08,True,1826,13401,Valid,
isdmtpp.pdf,2,25.09,True,1365,10814,Valid,
isds.pdf,2,27.3,True,1712,11955,Valid,
isec copy.pdf,1,20.35,True,885,6781,Valid,
isec(1) copy.pdf,1,20.35,True,885,6781,Valid,
isec(1).pdf,1,20.35,True,885,6781,Valid,
isec.pdf,1,20.35,True,885,6781,Valid,
isepfo.pdf,2,26.78,True,1708,12334,Valid,
isepqisrdceoplccn.pdf,1,22.76,True,1190,8904,Valid,
islaaa copy.pdf,1,22.22,True,1070,8187,Valid,
islaaa.pdf,1,22.22,True,1070,8187,Valid,
ismole.pdf,1,22.36,True,1189,8399,Valid,
ismwcd.pdf,2,24.28,True,1310,9628,Valid,
ispgrsdgtr.pdf,1,22.01,True,1175,8530,Valid,
isrs copy.pdf,1,23.26,True,1289,8844,Valid,
isrs.pdf,1,23.26,True,1289,8844,Valid,
iss-goa copy.pdf,1,22.63,True,1263,9043,Valid,
iss-goa.pdf,1,22.63,True,1263,9043,Valid,
isscpswhse.pdf,2,24.41,True,1373,9767,Valid,
issfb.pdf,1,18.92,True,724,5372,Valid,
isss-oap.pdf,1,20.91,True,977,7079,Valid,
isss-pot.pdf,1,20.18,True,859,6384,Valid,
isss-ppcp.pdf,1,20.68,True,885,6580,Valid,
isss-wid.pdf,1,21.11,True,971,7140,Valid,
isuidai.pdf,2,28.18,True,1903,13315,Valid,
iteams.pdf,1,20.14,True,696,5578,Valid,
itg.pdf,1,18.74,True,644,4962,Valid,
itiscbic.pdf,2,24.14,True,1387,9695,Valid,
itpp-mesifai-sa-msme copy.pdf,1,20.89,True,1085,7937,Valid,
itpp-mesifai-sa-msme.pdf,1,20.89,True,1085,7937,Valid,
iu-sss-ner.pdf,2,27.81,True,1741,12404,Valid,
ivri-is.pdf,2,29.81,True,2103,15412,Valid,
iwr.pdf,1,22.26,True,1184,8395,Valid,
jav.pdf,2,25.53,True,1431,10077,Valid,
jbmpvy.pdf,2,28.32,True,2000,14052,Valid,
jc.pdf,2,27.27,True,1546,11058,Valid,
jcbs.pdf,2,26.29,True,1599,11255,Valid,
jh.pdf,1,21.32,True,892,6393,Valid,
jjais.pdf,1,22.45,True,1280,8904,Valid,
jjm.pdf,1,21.94,True,1124,8336,Valid,
jjoaps.pdf,1,19.88,True,812,6014,Valid,
jms-11and12.pdf,2,29.22,True,2138,14697,Valid,
jmws-assam.pdf,1,23.95,True,1460,11012,Valid,
jnkmdsy.pdf,2,26.33,True,1564,11304,Valid,
jpsky(1).pdf,1,21.61,True,1032,7557,Valid,
jpsky.pdf,1,21.61,True,1032,7557,Valid,
jrcpc.pdf,1,23.38,True,1171,8693,Valid,
jrfbio.pdf,1,20.45,True,1027,7480,Valid,
jrfrafn.pdf,2,26.16,True,1555,11046,Valid,
jrfshss.pdf,2,25.69,True,1480,10656,Valid,
jrfst.pdf,2,27.92,True,1913,13268,Valid,
jrmbs.pdf,1,23.32,True,1199,8309,Valid,
js-esdcv.pdf,1,22.41,True,1161,8211,Valid,
jssk.pdf,1,18.82,True,689,5281,Valid,
jsy.pdf,2,24.47,True,1423,9602,Valid,
jt.pdf,1,24.36,True,1250,9228,Valid,
jvk.pdf,1,21.31,True,1069,7436,Valid,
jvvd.pdf,2,28.48,True,1899,13816,Valid,
jws.pdf,1,22.26,True,1127,8211,Valid,
k-biref.pdf,1,22.76,True,1024,8086,Valid,
k-pudu.pdf,1,21.14,True,923,7059,Valid,
kalia.pdf,2,27.24,True,1793,12714,Valid,
kalias.pdf,2,27.31,True,1815,13094,Valid,
kapy(1).pdf,2,23.74,True,1384,9627,Valid,
kapy.pdf,2,23.74,True,1384,9627,Valid,
karpy.pdf,2,25.73,True,1562,10817,Valid,
kbbmcss.pdf,1,20.61,True,970,6667,Valid,
kbky.pdf,1,19.61,True,704,5619,Valid,
kbnmy.pdf,1,21.26,True,983,7167,Valid,
kbpyy.pdf,1,21.57,True,996,7545,Valid,
kbs.pdf,2,24.37,True,1380,9702,Valid,
kbvhsusy.pdf,1,19.58,True,734,5705,Valid,
kcc.pdf,2,29.54,True,2148,14391,Valid,
kccy.pdf,1,21.74,True,1016,7667,Valid,
kcr-nutrition-kit.pdf,2,23.86,True,1383,10000,Valid,
kdky.pdf,1,22.3,True,1284,8384,Valid,
kdpckv.pdf,1,18.51,True,561,4523,Valid,
kgp-goa.pdf,1,22.58,True,1262,9103,Valid,
kkjby.pdf,1,20.78,True,848,6101,Valid,
kkt.pdf,1,21.97,True,944,6913,Valid,
kky.pdf,1,21.56,True,999,7203,Valid,
klp.pdf,1,22.52,True,1221,8751,Valid,
klpbs.pdf,1,21.64,True,841,6304,Valid,
km.pdf,2,24.42,True,1623,11551,Valid,
kmys2016.pdf,1,20.06,True,911,6692,Valid,
kpdgbcpd.pdf,1,20.72,True,957,7202,Valid,
kps.pdf,2,25.1,True,1530,10437,Valid,
kpy.pdf,1,19.66,True,773,5716,Valid,
kpymp.pdf,1,18.66,True,585,4864,Valid,
ks.pdf,1,19.75,True,843,5914,Valid,
kscbocwwb.pdf,2,24.75,True,1423,10239,Valid,
kscste-ess.pdf,2,24.59,True,1224,9559,Valid,
kscstep-dfp.pdf,2,27.99,True,1740,13098,Valid,
kscsterf.pdf,2,28.95,True,2032,14549,Valid,
ksdcs.pdf,2,26.04,True,1509,10956,Valid,
ksetsy.pdf,1,19.53,True,786,6005,Valid,
ksis.pdf,2,27.63,True,1615,12242,Valid,
ksmsmerrs.pdf,2,32.71,True,2673,18176,Valid,
kss.pdf,1,20.56,True,1013,7169,Valid,
kssugbocwwb.pdf,1,20.73,True,969,7078,Valid,
kssy.pdf,2,25.55,True,1527,10363,Valid,
ksy.pdf,1,21.61,True,1115,7781,Valid,
ksych.pdf,1,17.8,True,507,4051,Valid,
ksysa.pdf,1,22.84,True,1227,8869,Valid,
kt.pdf,1,21.87,True,991,7034,Valid,
kuy-movcdner(1).pdf,3,38.27,True,3370,24167,Valid,
kuy-movcdner(2).pdf,3,38.27,True,3370,24167,Valid,
kuy-movcdner.pdf,3,38.27,True,3370,24167,Valid,
kv.pdf,1,19.33,True,645,4748,Valid,
kvdgssy.pdf,1,21.47,True,1070,7818,Valid,
kvps.pdf,2,28.0,True,2275,14060,Valid,
kvsy.pdf,2,25.45,True,1762,11490,Valid,
kvy.pdf,1,19.21,True,707,5595,Valid,
ky-smsp.pdf,4,42.33,True,4139,28649,Valid,
ky.pdf,1,23.25,True,1203,8778,Valid,
kyp.pdf,2,28.84,True,2029,14026,Valid,
l50ss.pdf,1,21.16,True,1061,7488,Valid,
labs-glwb.pdf,1,20.92,True,875,6641,Valid,
larlbas.pdf,1,21.47,True,1066,7659,Valid,
larlbasdaap.pdf,2,23.95,True,1331,9623,Valid,
lascscpt.pdf,2,25.79,True,1535,10765,Valid,
lascvjs.pdf,2,24.05,True,1350,9299,Valid,
lbs-wb.pdf,1,22.25,True,1220,8622,Valid,
lbs.pdf,2,25.7,True,1624,10531,Valid,
lbssf-els.pdf,1,21.72,True,955,7230,Valid,
lbssf-gtl.pdf,1,22.29,True,1034,7833,Valid,
lbssk-sms.pdf,1,22.38,True,1058,7982,Valid,
lbssk-spuct.pdf,1,21.02,True,877,6666,Valid,
lbssk-suy.pdf,1,23.06,True,1120,8312,Valid,
lbsspy.pdf,1,18.29,True,650,4812,Valid,
lbuars.pdf,2,25.92,True,1730,11776,Valid,
lcta.pdf,1,21.25,True,1003,7648,Valid,
lels.pdf,1,21.8,True,1133,8139,Valid,
lgss.pdf,1,21.85,True,1115,7942,Valid,
lhadc.pdf,1,20.42,True,852,6802,Valid,
lkdss.pdf,1,20.39,True,867,6764,Valid,
llbip.pdf,1,23.75,True,1251,9132,Valid,
lls-g.pdf,2,30.98,True,2541,17185,Valid,
lly.pdf,1,21.38,True,1189,7893,Valid,
lmmls.pdf,1,22.1,True,1171,8056,Valid,
lpaiis.pdf,3,36.46,True,2924,21327,Valid,
lpas-glwb.pdf,1,20.98,True,883,6545,Valid,
lps.pdf,1,22.17,True,1112,7880,Valid,
lpsup.pdf,1,18.54,True,654,4954,Valid,
lpt-gbocwwb.pdf,1,20.77,True,1021,7467,Valid,
lpwtcw.pdf,2,23.76,True,1320,9210,Valid,
lrsgd.pdf,2,24.52,True,1454,9884,Valid,
lrss.pdf,2,25.76,True,1574,10883,Valid,
ls.pdf,1,22.5,True,1123,8524,Valid,
lsmfdfbp.pdf,2,25.39,True,1526,10624,Valid,
lssas.pdf,2,25.79,True,1620,11299,Valid,
ltas.pdf,1,17.66,True,565,4419,Valid,
ltfhrdphr.pdf,2,30.11,True,2153,15605,Valid,
ltmbocwwb.pdf,2,24.05,True,1279,9589,Valid,
ltpts.pdf,2,25.34,True,1507,10883,Valid,
lts.pdf,1,21.95,True,1119,8131,Valid,
lvc.pdf,1,21.75,True,1122,8009,Valid,
ma-abocwwb.pdf,2,25.48,True,1455,11019,Valid,
ma-anbocwwb.pdf,1,21.25,True,992,7696,Valid,
ma-gbocwwb.pdf,1,21.29,True,1110,7983,Valid,
ma-maha.pdf,1,21.96,True,1188,8626,Valid,
ma-pbaocwwb.pdf,2,25.03,True,1477,11089,Valid,
ma.pdf,1,21.23,True,1002,7211,Valid,
maabocwwb.pdf,2,23.11,True,1219,9222,Valid,
maanbocwwb.pdf,1,22.68,True,1218,9168,Valid,
maapbandocwwb.pdf,1,20.22,True,869,6500,Valid,
maay.pdf,1,21.54,True,1210,8664,Valid,
maayu.pdf,1,19.26,True,642,5101,Valid,
mabay.pdf,1,18.86,True,692,5098,Valid,
mabcstss(1).pdf,1,20.11,True,886,6540,Valid,
mabcstss.pdf,1,20.11,True,886,6540,Valid,
madawp-ii.pdf,1,21.62,True,1022,7451,Valid,
maddapp-i.pdf,1,22.13,True,1142,8380,Valid,
madilu.pdf,1,21.35,True,986,8071,Valid,
madp.pdf,1,22.4,True,1193,8471,Valid,
mafcw.pdf,2,24.49,True,1355,9684,Valid,
maflap.pdf,1,20.46,True,874,6832,Valid,
mafpawmd.pdf,1,20.66,True,877,7009,Valid,
maftcw.pdf,1,23.09,True,1290,9226,Valid,
makats(1).pdf,2,26.72,True,1647,11618,Valid,
makats.pdf,2,26.72,True,1647,11618,Valid,
makimstc.pdf,1,19.54,True,736,5857,Valid,
makssy.pdf,1,19.51,True,786,6083,Valid,
maky.pdf,2,25.86,True,1529,11158,Valid,
malmtc.pdf,1,21.65,True,1010,7664,Valid,
mamata.pdf,1,18.89,True,645,4965,Valid,
mambocwwb.pdf,1,22.55,True,1141,9001,Valid,
manf.pdf,2,24.6,True,1434,10189,Valid,
maps.pdf,1,19.76,True,853,6245,Valid,
marriage-of-daughter-of-sc-widow copy.pdf,1,19.94,True,802,6134,Valid,
marriage-of-daughter-of-sc-widow.pdf,1,19.94,True,802,6134,Valid,
marvs.pdf,2,24.08,True,1294,9601,Valid,
mas-glwb.pdf,1,19.74,True,753,5751,Valid,
mas-pbaocwwb.pdf,2,23.96,True,1306,9648,Valid,
masgbocwwb.pdf,2,23.68,True,1263,9819,Valid,
masglwb.pdf,1,20.3,True,833,6326,Valid,
maspsy.pdf,1,18.85,True,644,5120,Valid,
mat-pbaocwwb.pdf,2,25.45,True,1527,11225,Valid,
matdapmdap.pdf,1,20.16,True,905,7189,Valid,
matidp.pdf,1,20.89,True,884,7110,Valid,
matn.pdf,1,18.9,True,626,4886,Valid,
matnpmsahip.pdf,1,20.66,True,974,7477,Valid,
matnpmvip-tn.pdf,1,20.98,True,959,7577,Valid,
matnpmvip.pdf,1,19.97,True,849,6750,Valid,
matsap.pdf,1,20.97,True,914,7136,Valid,
mb-gbocwwb.pdf,1,20.72,True,987,7258,Valid,
mbabocwwb.pdf,1,22.47,True,1195,8948,Valid,
mbanbocwwb.pdf,1,21.22,True,1087,8249,Valid,
mbarhpbe.pdf,1,22.66,True,1242,8621,Valid,
mbay.pdf,1,22.22,True,1308,9250,Valid,
mbbsgbocwwb.pdf,1,21.58,True,1088,7951,Valid,
mbcbocwwb.pdf,2,23.99,True,1351,9729,Valid,
mbcy.pdf,1,22.53,True,1111,8451,Valid,
mbjy.pdf,1,23.34,True,1339,8939,Valid,
mbmbocwwb-meghalaya.pdf,1,22.17,True,1124,8911,Valid,
mbmbocwwb.pdf,1,21.73,True,1019,8295,Valid,
mbpy.pdf,2,26.79,True,1858,12368,Valid,
mbpyu(1).pdf,1,18.39,True,559,4440,Valid,
mbpyu.pdf,1,18.39,True,559,4440,Valid,
mbs-hbocwwb.pdf,2,24.77,True,1473,10328,Valid,
mbs-pulws.pdf,1,21.35,True,1070,8232,Valid,
mbsapbandocwwb.pdf,1,20.28,True,858,6443,Valid,
mbsukbocwwb.pdf,1,22.38,True,1182,8975,Valid,
mbvs.pdf,1,18.97,True,774,5432,Valid,
mcacism-giapsca(1).pdf,1,20.19,True,801,6158,Valid,
mcacism-giapsca.pdf,1,20.19,True,801,6158,Valid,
mcbsy.pdf,1,21.83,True,1161,8346,Valid,
mccspy.pdf,1,19.56,True,778,6017,Valid,
mcm-min.pdf,2,25.42,True,1366,9852,Valid,
mcmlfas.pdf,2,25.86,True,1657,12016,Valid,
mcms-ugsvb-aass.pdf,2,24.92,True,1507,10599,Valid,
mcsby.pdf,1,21.83,True,1155,8106,Valid,
mdcas.pdf,1,18.5,True,588,4832,Valid,
mdckra.pdf,3,37.12,True,3280,21921,Valid,
mdiis.pdf,1,21.62,True,944,7113,Valid,
mdmss.pdf,1,21.85,True,1164,8652,Valid,
mdoc.pdf,1,17.26,True,423,3426,Valid,
mdsa-mesifai-vi copy.pdf,2,26.72,True,1760,13196,Valid,
mdsa-mesifai-vi.pdf,2,26.72,True,1760,13196,Valid,
mefarsi.pdf,1,21.93,True,1116,8417,Valid,
megp.pdf,3,36.24,True,2919,20778,Valid,
mes.pdf,1,20.98,True,1016,7556,Valid,
mesy.pdf,1,21.41,True,1087,8113,Valid,
mfal.pdf,1,19.04,True,837,6666,Valid,
mgbby-odisha.pdf,2,31.65,True,2705,17983,Valid,
mgnrega.pdf,2,29.6,True,2132,14319,Valid,
mgod.pdf,1,22.92,True,1186,9050,Valid,
mgs-goa.pdf,2,26.42,True,1619,11074,Valid,
mgs.pdf,1,19.73,True,792,5677,Valid,
mgtocpp copy.pdf,1,21.07,True,1014,7373,Valid,
mgtocpp.pdf,1,21.07,True,1014,7373,Valid,
mgy.pdf,1,22.75,True,1035,8027,Valid,
mhh.pdf,1,18.86,True,617,4947,Valid,
mi-maha.pdf,1,22.09,True,1159,8386,Valid,
midh.pdf,2,29.98,True,1957,14935,Valid,
midhhmneh-meghalaya.pdf,1,23.34,True,1114,8809,Valid,
mip.pdf,1,22.39,True,1116,8612,Valid,
mirs.pdf,1,19.18,True,808,5557,Valid,
mj-fapm.pdf,1,21.85,True,934,7254,Valid,
mjpjay.pdf,2,31.53,True,2438,17367,Valid,
mjpmsky.pdf,1,22.91,True,1035,7784,Valid,
mjpovnbcebcs.pdf,2,25.67,True,1390,10059,Valid,
mjspy.pdf,1,21.98,True,1219,8706,Valid,
mjsyakm.pdf,1,19.85,True,694,5459,Valid,
mkaps.pdf,1,20.24,True,968,6694,Valid,
mkay.pdf,1,20.15,True,919,6934,Valid,
mkdmaeasybeaskm.pdf,1,19.54,True,811,6071,Valid,
mkkpy.pdf,1,19.39,True,728,5707,Valid,
mkku.pdf,1,20.11,True,848,6768,Valid,
mkky.pdf,1,20.08,True,972,7006,Valid,
mksy.pdf,2,23.89,True,1529,10638,Valid,
mksyodisha.pdf,1,23.31,True,1249,8930,Valid,
mkusy.pdf,2,26.05,True,1620,11368,Valid,
mkuy(1).pdf,1,21.11,True,969,7096,Valid,
mkuy.pdf,1,21.11,True,969,7096,Valid,
mkvy.pdf,1,19.57,True,848,5808,Valid,
mkvymp.pdf,1,19.48,True,814,5998,Valid,
mky.pdf,2,26.24,True,1496,10484,Valid,
mlgs.pdf,1,20.03,True,720,5856,Valid,
mmbsy.pdf,1,20.17,True,817,5849,Valid,
mmgsy.pdf,1,19.57,True,789,5598,Valid,
mmgy.pdf,1,21.52,True,1248,8741,Valid,
mmhby.pdf,1,20.03,True,906,6674,Valid,
mmkssy-assam.pdf,1,26.47,True,1879,13154,Valid,
mmksy.pdf,2,24.31,True,1494,11114,Valid,
mmky-fanben.pdf,2,26.58,True,1585,11451,Valid,
mmky-iaftufffp copy.pdf,2,25.22,True,1401,10312,Valid,
mmky-iaftufffp.pdf,2,25.22,True,1401,10312,Valid,
mmky-ntebwa.pdf,2,29.21,True,1873,13965,Valid,
mmky-rfcs copy.pdf,1,21.85,True,1067,7965,Valid,
mmky-rfcs.pdf,1,21.85,True,1067,7965,Valid,
mmky-rfwifa copy.pdf,1,21.54,True,972,7324,Valid,
mmky-rfwifa.pdf,1,21.54,True,972,7324,Valid,
mmky-smsff copy.pdf,1,21.07,True,915,7142,Valid,
mmky-smsff.pdf,1,21.07,True,915,7142,Valid,
mmky.pdf,1,18.95,True,738,5707,Valid,
mmkyu.pdf,1,19.85,True,775,5936,Valid,
mmpy.pdf,1,21.47,True,1085,7688,Valid,
mmpyu.pdf,1,18.75,True,637,5145,Valid,
mmsagy.pdf,2,25.65,True,1644,11621,Valid,
mmsby.pdf,1,20.92,True,870,6302,Valid,
mmsy(1).pdf,1,19.87,True,893,6784,Valid,
mmsy.pdf,1,19.87,True,893,6784,Valid,
mmus.pdf,1,18.49,True,617,4946,Valid,
mmuy.pdf,2,23.73,True,1487,10683,Valid,
mmvsy.pdf,1,22.84,True,1166,8483,Valid,
mmvy.pdf,1,20.33,True,938,6676,Valid,
mmy.pdf,1,23.32,True,1318,8980,Valid,
mnbmssy.pdf,1,21.02,True,941,7135,Valid,
mnmkvpsy.pdf,1,19.58,True,745,5887,Valid,
mnmsusy.pdf,1,19.1,True,676,5433,Valid,
mnsasy.pdf,1,19.65,True,803,6125,Valid,
mnsdsy.pdf,1,18.9,True,663,5182,Valid,
mnsps.pdf,1,20.36,True,913,6758,Valid,
mnssby.pdf,1,21.2,True,1031,7391,Valid,
mnssy.pdf,1,19.63,True,727,5657,Valid,
modrob.pdf,2,26.63,True,1659,11779,Valid,
moefccis.pdf,2,26.84,True,1653,12010,Valid,
mpdicbrsbfscc.pdf,1,23.14,True,1218,8922,Valid,
mpmsy.pdf,1,21.69,True,1152,8133,Valid,
mppcy.pdf,2,27.21,True,1639,11823,Valid,
mpps.pdf,1,22.4,True,1303,9221,Valid,
mpss copy.pdf,1,22.96,True,1160,8941,Valid,
mpss.pdf,1,22.96,True,1160,8941,Valid,
mpy.pdf,2,25.52,True,1426,10312,Valid,
mranmas1.pdf,2,24.67,True,1339,9659,Valid,
mraspsly.pdf,1,21.77,True,1011,7606,Valid,
mrbpy.pdf,1,19.89,True,816,6000,Valid,
mrcddv.pdf,1,19.49,True,774,5995,Valid,
mrf.pdf,1,20.84,True,911,6694,Valid,
mrfss.pdf,1,19.8,True,781,6207,Valid,
mrin.pdf,2,24.38,True,1398,10524,Valid,
mrnmspy.pdf,1,20.44,True,907,6580,Valid,
mry.pdf,1,20.17,True,826,6157,Valid,
ms.pdf,1,20.31,True,825,6069,Valid,
msay.pdf,1,18.8,True,677,5163,Valid,
msc.pdf,2,30.34,True,2120,14601,Valid,
msdsrp.pdf,1,19.48,True,745,5862,Valid,
msdsuyps.pdf,1,21.27,True,891,7080,Valid,
mskscy.pdf,1,20.35,True,933,6743,Valid,
msme-stes.pdf,1,21.99,True,1127,8123,Valid,
mspadsc.pdf,1,21.21,True,974,7075,Valid,
